trip_id,driver_id,rider_id,city,pickup_lat,pickup_lng,drop_lat,drop_lng,distance_km,fare_amount,status,payment_method,pickup_time,drop_time
9749,3160,92126,San Francisco,39.583591117187964,-119.13440554937296,39.58419587455349,-119.14961687015555,6.53,19.27,Completed,Wallet,2023-01-07 18:28:00,2023-01-07 18:47:35.400000000
9750,6740,64915,Seattle,40.80855630224135,-93.60602099070917,40.829546987737714,-93.55701401486876,7.34,19.08,Completed,Card,2023-01-07 18:29:00,2023-01-07 18:51:01.200000000
9751,5457,29885,New York,39.500590584522655,-120.98731715698402,39.475962277090055,-120.98234600620752,9.49,13.62,Completed,UPI,2023-01-07 18:30:00,2023-01-07 18:58:28.200000000
9752,3063,15862,Seattle,38.13762407540366,-85.1110001212495,38.12907724796439,-85.07453707095357,6.72,14.22,Completed,Card,2023-01-07 18:31:00,2023-01-07 18:51:09.600000000
9753,2977,16215,Chicago,40.95532693315962,-104.095934229088,40.914742828333786,-104.06562718363914,8.96,17.27,Completed,UPI,2023-01-07 18:32:00,2023-01-07 18:58:52.800000000
9754,9567,72279,Los Angeles,40.44464879144869,-105.57416504147974,40.46056574876346,-105.61025622963153,0.36,4.96,Completed,Cash,2023-01-07 18:33:00,2023-01-07 18:34:04.800000000
9755,9933,19851,Seattle,38.44990893484634,-73.29848094710562,38.467190659538325,-73.31020525317568,0.49,3.15,Completed,Cash,2023-01-07 18:34:00,2023-01-07 18:35:28.200000000
9756,3667,45524,Seattle,38.79630458868293,-109.38125670974289,38.780224008844215,-109.408467902964,6.59,14.61,Completed,Wallet,2023-01-07 18:35:00,2023-01-07 18:54:46.200000000
9757,5919,84006,Chicago,37.597452699433575,-80.95913236788977,37.59476728938023,-80.99866598640197,7.07,18.05,Completed,Cash,2023-01-07 18:36:00,2023-01-07 18:57:12.600000000
9758,9609,99194,New York,38.92804719643685,-96.15672788850924,38.894806344580786,-96.16404344535589,3.06,9.86,Completed,UPI,2023-01-07 18:37:00,2023-01-07 18:46:10.800000000
9759,8642,34206,San Francisco,38.61829321746546,-121.85310512575683,38.59614980825505,-121.85948881193721,3.87,10.17,Completed,Cash,2023-01-07 18:38:00,2023-01-07 18:49:36.600000000
9760,9798,51010,Chicago,40.398871528473215,-104.23623608057054,40.427359155699435,-104.23137190853532,2.86,7.75,Completed,Card,2023-01-07 18:39:00,2023-01-07 18:47:34.800000000
9761,9759,97162,Los Angeles,38.186701443058745,-91.59550083954318,38.19577668420615,-91.6260809256545,4.33,11.57,Completed,UPI,2023-01-07 18:40:00,2023-01-07 18:52:59.400000000
9762,1543,25921,Boston,39.717909055568015,-116.88282763432542,39.679051647881245,-116.91683916492069,10.79,22.97,Completed,Card,2023-01-07 18:41:00,2023-01-07 19:13:22.200000000
9763,1883,73314,Boston,37.84273994253953,-115.39335305591699,37.795569405971776,-115.36928459099087,9.17,19.28,Completed,Card,2023-01-07 18:42:00,2023-01-07 19:09:30.600000000
9764,5798,37174,Chicago,38.43012153725963,-82.79499379305105,38.455706907926995,-82.83743899656481,7.62,20.34,Completed,Card,2023-01-07 18:43:00,2023-01-07 19:05:51.600000000
9765,9040,51283,San Francisco,38.738811108539835,-111.43240169678985,38.7557040920435,-111.46228202292421,3.6,9.35,Completed,Cash,2023-01-07 18:44:00,2023-01-07 18:54:48.000000000
9766,6718,86150,Seattle,40.94770453934711,-80.58102608072961,40.95344397413685,-80.57422545365543,10.16,15.42,Completed,Cash,2023-01-07 18:45:00,2023-01-07 19:15:28.800000000
9767,3068,17845,New York,39.7554159522602,-87.95094138946745,39.742451416499826,-87.92342386079767,8.36,12.17,Cancelled,Card,2023-01-07 18:46:00,2023-01-07 19:11:04.800000000
9768,8478,71987,Los Angeles,38.57672399642979,-117.57876179216686,38.58701819713897,-117.57603105521217,8.41,18.42,No-Show,UPI,2023-01-07 18:47:00,2023-01-07 19:12:13.800000000
9769,9120,93364,Chicago,39.66907346612945,-120.21724391526149,39.707134514876586,-120.18210701454308,7.48,15.92,Completed,UPI,2023-01-07 18:48:00,2023-01-07 19:10:26.400000000
9770,8820,25273,Los Angeles,37.20767679410812,-104.10976068675254,37.16637009864742,-104.14156452871245,11.16,20.18,Completed,Wallet,2023-01-07 18:49:00,2023-01-07 19:22:28.800000000
9771,2786,88199,San Francisco,37.74702120857848,-83.07973003454916,37.755055134188694,-83.03106317393627,10.43,27.1,Completed,Card,2023-01-07 18:50:00,2023-01-07 19:21:17.400000000
9772,6715,20348,Boston,40.20751316407255,-86.77863895932549,40.24032228587079,-86.75446379204314,7.77,15.2,Completed,Cash,2023-01-07 18:51:00,2023-01-07 19:14:18.600000000
9773,9269,11778,New York,40.86215498105443,-108.12177658167379,40.908280692237014,-108.0733178311798,9.07,24.71,Completed,Card,2023-01-07 18:52:00,2023-01-07 19:19:12.600000000
9774,2308,45306,Boston,39.5108344504758,-77.17964982613623,39.536914019928865,-77.17647862804152,8.96,23.32,Completed,UPI,2023-01-07 18:53:00,2023-01-07 19:19:52.800000000
9775,9839,50571,New York,37.850497985465495,-103.21652440146472,37.89379402042813,-103.19342016293224,4.51,12.71,Completed,Wallet,2023-01-07 18:54:00,2023-01-07 19:07:31.800000000
9776,9744,39714,Boston,40.739811648359975,-111.13587515317278,40.73774435204493,-111.1084131941029,7.48,11.07,Cancelled,Wallet,2023-01-07 18:55:00,2023-01-07 19:17:26.400000000
9777,9473,86324,Chicago,37.45647319310238,-104.40260123289578,37.46526535474408,-104.44715911607928,7.2,16.15,Cancelled,Cash,2023-01-07 18:56:00,2023-01-07 19:17:36.000000000
9778,5861,15336,San Francisco,39.63845114755143,-93.87177086942646,39.625943986856065,-93.8365272103962,5.64,14.56,Completed,Card,2023-01-07 18:57:00,2023-01-07 19:13:55.200000000
9779,3776,58740,Boston,38.72709425782693,-111.70871892185104,38.74489003700663,-111.71898540429984,3.81,9.34,Completed,Cash,2023-01-07 18:58:00,2023-01-07 19:09:25.800000000
9780,2596,81656,San Francisco,40.88248373105004,-121.91181564245042,40.92010925876639,-121.91358174342524,5.56,11.11,Completed,Wallet,2023-01-07 18:59:00,2023-01-07 19:15:40.800000000
9781,1479,48297,Boston,38.44945216888297,-114.85761256657351,38.45298846087624,-114.87925519718883,0.69,2.66,Cancelled,Card,2023-01-07 19:00:00,2023-01-07 19:02:04.200000000
9782,4312,32015,Los Angeles,38.86505208005467,-89.62036453895766,38.849521210678255,-89.63319091187714,5.96,18.22,Cancelled,UPI,2023-01-07 19:01:00,2023-01-07 19:18:52.800000000
9783,7156,82893,Boston,40.433762329923965,-94.08066264199155,40.41275435876683,-94.05760029429963,5.8,13.99,Completed,UPI,2023-01-07 19:02:00,2023-01-07 19:19:24.000000000
9784,8919,97860,New York,38.25842679253444,-97.8697357417871,38.250984019104074,-97.8554485137164,4.36,12.49,Completed,UPI,2023-01-07 19:03:00,2023-01-07 19:16:04.800000000
9785,7744,25208,Los Angeles,38.61459374815134,-112.86937366944142,38.59494809432559,-112.89363612329463,8.31,18.28,Completed,Card,2023-01-07 19:04:00,2023-01-07 19:28:55.800000000
9786,4898,54484,Chicago,39.15320977462814,-90.08841509804869,39.18095554441028,-90.06452488757331,7.68,15.16,Cancelled,Card,2023-01-07 19:05:00,2023-01-07 19:28:02.400000000
9787,3072,81324,Chicago,39.270037453712305,-96.03890296127857,39.28949023829793,-96.00623163744581,5.49,15.67,Completed,Wallet,2023-01-07 19:06:00,2023-01-07 19:22:28.200000000
9788,6624,93168,Chicago,37.45370009225887,-118.24108279456513,37.49919855319034,-118.20909712443452,7.55,12.62,Completed,Cash,2023-01-07 19:07:00,2023-01-07 19:29:39.000000000
9789,1938,59211,San Francisco,38.270361146462506,-109.79943488054168,38.234268063616774,-109.79098957255644,2.87,9.29,Completed,Cash,2023-01-07 19:08:00,2023-01-07 19:16:36.600000000
9790,9176,98435,Seattle,37.82614241088768,-117.11075122183807,37.84389664003695,-117.14833862084879,4.81,9.49,Completed,UPI,2023-01-07 19:09:00,2023-01-07 19:23:25.800000000
9791,1761,78749,Seattle,40.88661787337386,-80.46624084843782,40.900698092512094,-80.50772956132808,6.12,16.85,Completed,Card,2023-01-07 19:10:00,2023-01-07 19:28:21.600000000
9792,8254,75653,Chicago,38.100254292534785,-91.93949072845085,38.128399056167126,-91.98027957663264,3.47,9.68,Completed,Wallet,2023-01-07 19:11:00,2023-01-07 19:21:24.600000000
9793,2669,49591,Boston,37.054813173162756,-88.98742993906913,37.02213924084547,-89.00050396851364,5.12,11.02,Completed,Card,2023-01-07 19:12:00,2023-01-07 19:27:21.600000000
9794,8128,99279,Los Angeles,37.41680577941927,-87.05165425412261,37.45567487527141,-87.08251888940175,11.5,18.6,Completed,Wallet,2023-01-07 19:13:00,2023-01-07 19:47:30.000000000
9795,4862,75821,New York,39.07301734770771,-85.3346330262485,39.1025442657708,-85.31575947501112,6.09,11.44,Completed,Wallet,2023-01-07 19:14:00,2023-01-07 19:32:16.200000000
9796,3685,69036,Seattle,39.586757557477924,-110.71534656606373,39.63131502676906,-110.75414439408257,6.91,12.32,Completed,Card,2023-01-07 19:15:00,2023-01-07 19:35:43.800000000
9797,7634,92925,Chicago,37.31027978445115,-74.01457231373372,37.268039728104505,-74.0074295716978,2.74,9.7,Completed,Card,2023-01-07 19:16:00,2023-01-07 19:24:13.200000000
9798,2931,16745,New York,37.152493406762424,-75.00615993023004,37.108020082314894,-74.95698898195103,7.99,20.74,Cancelled,Wallet,2023-01-07 19:17:00,2023-01-07 19:40:58.200000000
9799,8308,95613,San Francisco,38.52080038996606,-87.85268606206704,38.474865152154344,-87.80652203416676,10.46,26.77,Completed,Wallet,2023-01-07 19:18:00,2023-01-07 19:49:22.800000000
9800,4939,81225,Seattle,38.75092890011293,-77.54778365174616,38.794071613283045,-77.59710636370663,7.22,17.44,Completed,Wallet,2023-01-07 19:19:00,2023-01-07 19:40:39.600000000
9801,2126,47877,Seattle,38.10867782020561,-92.99403915718791,38.12748235560897,-93.00940148658083,4.62,11.75,Cancelled,Wallet,2023-01-07 19:20:00,2023-01-07 19:33:51.600000000
9802,7021,30595,San Francisco,38.130628655770195,-92.00468001147672,38.0867023809902,-91.97520707366678,12.39,22.83,Completed,UPI,2023-01-07 19:21:00,2023-01-07 19:58:10.200000000
9803,7437,49975,Seattle,39.56965245627374,-84.15085452670559,39.59503046839782,-84.12056665676756,6.41,16.55,Completed,Cash,2023-01-07 19:22:00,2023-01-07 19:41:13.800000000
9804,8039,54296,New York,39.14291855580511,-112.09806495274893,39.18559751385228,-112.06808686391608,5.51,12.61,Completed,Card,2023-01-07 19:23:00,2023-01-07 19:39:31.800000000
9805,6373,83848,Boston,37.684574509186504,-81.70086094870574,37.65723566116861,-81.69088489182381,9.75,22.16,Completed,Wallet,2023-01-07 19:24:00,2023-01-07 19:53:15.000000000
9806,2203,53629,New York,38.52044137544702,-82.24609586227507,38.56458975278508,-82.19745884667509,4.85,15.96,Completed,Cash,2023-01-07 19:25:00,2023-01-07 19:39:33.000000000
9807,5135,90076,Los Angeles,37.546641620288796,-115.63529848682532,37.498275038753036,-115.61437766427117,4.75,10.74,Completed,Cash,2023-01-07 19:26:00,2023-01-07 19:40:15.000000000
9808,9711,37109,Chicago,37.35742062690395,-106.9904620880721,37.32563792118714,-106.95777953669801,8.48,24.61,Completed,Card,2023-01-07 19:27:00,2023-01-07 19:52:26.400000000
9809,8904,25181,Boston,39.816420603165234,-74.19440284663112,39.83554081097913,-74.19054954128133,10.45,28.5,Completed,Card,2023-01-07 19:28:00,2023-01-07 19:59:21.000000000
9810,3283,29854,New York,40.51687929128739,-108.35991648750218,40.52322146183825,-108.33517778953684,5.03,11.03,Completed,Wallet,2023-01-07 19:29:00,2023-01-07 19:44:05.400000000
9811,5558,41473,Los Angeles,38.5117805791669,-83.90580075962134,38.54590772461142,-83.85721629615473,7.54,20.62,Completed,Card,2023-01-07 19:30:00,2023-01-07 19:52:37.200000000
9812,6347,81485,New York,37.41115585869344,-105.00090459065373,37.44022866847738,-104.96048465828315,5.66,17.76,Completed,Card,2023-01-07 19:31:00,2023-01-07 19:47:58.800000000
9813,8867,88500,Chicago,37.78148517492263,-75.47468816793219,37.80488699438374,-75.48769185013124,7.85,12.36,Completed,Wallet,2023-01-07 19:32:00,2023-01-07 19:55:33.000000000
9814,6944,84860,San Francisco,40.42383846778205,-120.96444297139134,40.374432644841065,-120.92565581548874,6.76,9.79,Completed,Wallet,2023-01-07 19:33:00,2023-01-07 19:53:16.800000000
9815,9674,73659,New York,37.67335767184286,-85.19853248011702,37.695979405911515,-85.17827689988913,9.62,25.89,Completed,Card,2023-01-07 19:34:00,2023-01-07 20:02:51.600000000
9816,3477,22471,Los Angeles,37.742589315650086,-97.86547497812583,37.702230777747225,-97.88662398636272,1.72,8.4,No-Show,UPI,2023-01-07 19:35:00,2023-01-07 19:40:09.600000000
9817,4093,96569,Seattle,37.75445036439601,-82.6362907652269,37.70601931915808,-82.59237942792137,13.0,24.05,Completed,UPI,2023-01-07 19:36:00,2023-01-07 20:15:00.000000000
9818,9534,94934,Seattle,39.82851070263294,-121.67687088423884,39.78733163265448,-121.6863079574249,7.54,14.17,Completed,Wallet,2023-01-07 19:37:00,2023-01-07 19:59:37.200000000
9819,8207,24491,New York,37.26312661376854,-112.58507759513101,37.21744280968669,-112.59225337818162,9.23,23.41,Completed,UPI,2023-01-07 19:38:00,2023-01-07 20:05:41.400000000
9820,7227,11044,Seattle,40.56226249288487,-84.75571014943154,40.51481803205638,-84.72269701029799,7.77,15.65,Completed,Wallet,2023-01-07 19:39:00,2023-01-07 20:02:18.600000000
9821,4535,97460,Chicago,39.632255847371624,-90.38155429868056,39.58762744223078,-90.35171722647065,6.47,11.85,Completed,Wallet,2023-01-07 19:40:00,2023-01-07 19:59:24.600000000
9822,8004,47998,Los Angeles,38.61688126909978,-103.3522601643305,38.659190342380576,-103.33938033981536,3.72,10.8,Completed,Wallet,2023-01-07 19:41:00,2023-01-07 19:52:09.600000000
9823,3913,67801,San Francisco,37.02235187247743,-85.43881444888194,37.04868312615318,-85.47009398823717,3.14,8.47,Completed,Card,2023-01-07 19:42:00,2023-01-07 19:51:25.200000000
9824,3340,84803,Chicago,38.30710659731799,-109.47756086703637,38.269308521780445,-109.43329579516018,8.32,21.5,Completed,Wallet,2023-01-07 19:43:00,2023-01-07 20:07:57.600000000
9825,6289,17440,New York,38.335631889103354,-75.0528828018637,38.31297375763451,-75.09186274093842,3.58,8.3,Cancelled,UPI,2023-01-07 19:44:00,2023-01-07 19:54:44.400000000
9826,1597,92725,Seattle,38.081137654091414,-75.04728778616071,38.09686716315514,-75.0052331655706,5.3,8.22,Cancelled,Card,2023-01-07 19:45:00,2023-01-07 20:00:54.000000000
9827,9836,58032,Boston,38.14765751816947,-97.02110255014239,38.179445491379454,-96.97625454384715,6.71,18.7,Completed,UPI,2023-01-07 19:46:00,2023-01-07 20:06:07.800000000
9828,8145,51822,New York,37.91688651983817,-80.59536748301744,37.94692041593415,-80.63322380586249,5.53,11.52,Completed,Wallet,2023-01-07 19:47:00,2023-01-07 20:03:35.400000000
9829,3902,63035,San Francisco,39.58929432357171,-97.4171197194701,39.60160509413619,-97.41819952296875,8.41,23.4,Completed,Wallet,2023-01-07 19:48:00,2023-01-07 20:13:13.800000000
9830,7645,21351,Seattle,39.65640472141486,-120.63651287751782,39.68914487929729,-120.6498117552654,5.36,15.03,Completed,Wallet,2023-01-07 19:49:00,2023-01-07 20:05:04.800000000
9831,9955,99107,New York,40.70528726852217,-120.91065357720575,40.660592172418525,-120.93670415227467,2.33,8.79,Completed,Cash,2023-01-07 19:50:00,2023-01-07 19:56:59.400000000
9832,8694,19646,Seattle,39.258198753517625,-84.99557503105896,39.24475251009257,-84.96567812932652,12.02,22.77,Completed,Card,2023-01-07 19:51:00,2023-01-07 20:27:03.600000000
9833,5830,12628,Boston,38.64084863637268,-117.33238659855897,38.629970373322365,-117.33626475628718,5.81,12.17,Completed,Cash,2023-01-07 19:52:00,2023-01-07 20:09:25.800000000
9834,8546,72105,San Francisco,39.625252790874434,-74.96847428021009,39.67234525828335,-74.92713662792335,11.6,33.52,Cancelled,Cash,2023-01-07 19:53:00,2023-01-07 20:27:48.000000000
9835,8368,20345,San Francisco,37.98809775765281,-102.49109419649984,38.021503297151476,-102.54074347859677,9.36,16.88,Completed,Cash,2023-01-07 19:54:00,2023-01-07 20:22:04.800000000
9836,3160,67670,New York,40.51950155864571,-101.57932272093758,40.50572207769613,-101.58674512944431,9.14,21.74,Completed,Cash,2023-01-07 19:55:00,2023-01-07 20:22:25.200000000
9837,6878,99306,Chicago,39.464514948272694,-112.42670042803724,39.44025196645148,-112.45065401655027,5.59,16.8,Cancelled,Wallet,2023-01-07 19:56:00,2023-01-07 20:12:46.200000000
9838,8663,66081,San Francisco,38.93967837007792,-87.03251662363937,38.9469195869973,-86.99534641571158,8.01,17.47,Completed,Card,2023-01-07 19:57:00,2023-01-07 20:21:01.800000000
9839,4749,61045,Los Angeles,37.76529821168225,-79.46234129695335,37.74190887015126,-79.44471087423963,11.59,25.38,Completed,Card,2023-01-07 19:58:00,2023-01-07 20:32:46.200000000
9840,3922,26705,San Francisco,37.04999743777851,-106.5208542107544,37.096582050919785,-106.49294125597045,10.81,23.49,Completed,Card,2023-01-07 19:59:00,2023-01-07 20:31:25.800000000
9841,7486,28747,Seattle,37.731460055838845,-82.87477184244005,37.75055660614047,-82.88160701450848,3.16,7.27,Completed,Cash,2023-01-07 20:00:00,2023-01-07 20:09:28.800000000
9842,9112,79739,Los Angeles,40.106003516903115,-78.86597352609914,40.114451417753315,-78.8781449061032,4.7,12.01,Completed,Wallet,2023-01-07 20:01:00,2023-01-07 20:15:06.000000000
9843,9771,73406,Chicago,38.726381977928135,-105.26588547135383,38.6863701013085,-105.25269833293099,6.8,17.69,Completed,Wallet,2023-01-07 20:02:00,2023-01-07 20:22:24.000000000
9844,4804,97788,Boston,40.21673337561149,-114.37706234975212,40.17664020801561,-114.37233422060152,5.95,12.32,Completed,Cash,2023-01-07 20:03:00,2023-01-07 20:20:51.000000000
9845,5878,28972,Seattle,37.95988695342356,-81.58404918625216,37.97425232086284,-81.61304923474637,6.18,17.02,Completed,Card,2023-01-07 20:04:00,2023-01-07 20:22:32.400000000
9846,3368,54001,Los Angeles,37.57991577131234,-112.68194871200213,37.54638087810158,-112.72885338299713,8.67,17.03,Completed,Card,2023-01-07 20:05:00,2023-01-07 20:31:00.600000000
9847,9093,27934,Los Angeles,37.83201189943266,-103.20144934133198,37.827681691638205,-103.23448032036866,2.17,7.21,No-Show,Cash,2023-01-07 20:06:00,2023-01-07 20:12:30.600000000
9848,4932,75773,Boston,39.95390081430478,-102.71548806372931,39.92830382935479,-102.76514824135647,8.87,13.58,Completed,Card,2023-01-07 20:07:00,2023-01-07 20:33:36.600000000
9849,6608,20575,San Francisco,39.5069467540265,-91.92465287851218,39.50333600549363,-91.93419782193727,5.49,14.56,Completed,UPI,2023-01-07 20:08:00,2023-01-07 20:24:28.200000000
9850,7635,36624,Los Angeles,40.413562809186004,-91.04881161648804,40.379722909318126,-91.06141608031147,5.3,12.8,Completed,Cash,2023-01-07 20:09:00,2023-01-07 20:24:54.000000000
9851,7395,75656,Los Angeles,39.27138262836295,-105.86478712650256,39.25580445308806,-105.91360058321153,7.72,17.15,Completed,Wallet,2023-01-07 20:10:00,2023-01-07 20:33:09.600000000
9852,7101,86808,Boston,39.496255806662354,-94.56283042191984,39.49127118735114,-94.57817052462447,6.07,14.06,Completed,Wallet,2023-01-07 20:11:00,2023-01-07 20:29:12.600000000
9853,6531,92103,San Francisco,38.45538257072699,-93.89486542790517,38.416585121671304,-93.9294123951861,12.52,23.23,Cancelled,Cash,2023-01-07 20:12:00,2023-01-07 20:49:33.600000000
9854,5970,21923,New York,39.77674842602466,-116.94024858703375,39.76188729687469,-116.90242447869457,9.12,24.13,Completed,Wallet,2023-01-07 20:13:00,2023-01-07 20:40:21.600000000
9855,7344,55944,Seattle,38.46603950915426,-116.8711654015551,38.50358628985962,-116.90089685341799,10.32,26.28,Completed,Card,2023-01-07 20:14:00,2023-01-07 20:44:57.600000000
9856,9408,93713,Los Angeles,38.97600247727994,-80.56358859690597,38.98625719142035,-80.5443831417651,1.65,5.29,Completed,UPI,2023-01-07 20:15:00,2023-01-07 20:19:57.000000000
